Content,Sample Name,Sample,Dilution,Dest Well,Transferred,Destination Plate Barcode
NEG3_25,NEG1,0,25,J7,TRUE,N_3_4
Sample45_25,S2017_409,1,25,K7,TRUE,N_3_4
Sample45_100,S2017_409,1,100,L7,TRUE,N_3_4
Sample46_25,S2017_410,1,25,M7,TRUE,N_3_4
Sample46_100,S2017_410,1,100,N7,TRUE,N_3_4
Sample47_25,S2017_411,1,25,O7,TRUE,N_3_4
Sample47_100,S2017_411,1,100,P7,TRUE,N_3_4
Sample48_25,S2017_412,1,25,A8,TRUE,N_3_4
Sample48_100,S2017_412,1,100,B8,TRUE,N_3_4
Sample49_25,S2017_413,1,25,C8,TRUE,N_3_4
Sample49_100,S2017_413,1,100,D8,TRUE,N_3_4
Sample50_25,S2017_414,1,25,E8,TRUE,N_3_4
POS1_25,POS1,0,25,F8,TRUE,N_3_4
Sample50_100,S2017_414,1,100,G8,TRUE,N_3_4
Sample51_25,S2017_415,1,25,H8,TRUE,N_3_4
Sample51_100,S2017_415,1,100,I8,TRUE,N_3_4
NEG3_100,NEG1,0,100,J8,TRUE,N_3_4
Sample52_25,S2017_416,1,25,K8,TRUE,N_3_4
Sample52_100,S2017_416,1,100,L8,TRUE,N_3_4
Sample53_25,S2017_417,1,25,M8,TRUE,N_3_4
Sample53_100,S2017_417,1,100,N8,TRUE,N_3_4
Sample54_25,S2017_418,1,25,O8,TRUE,N_3_4
Sample54_100,S2017_418,1,100,P8,TRUE,N_3_4
NEG2_25,NEG1,0,25,A9,TRUE,N_3_4
Sample55_25,S2017_419,1,25,B9,TRUE,N_3_4
Sample55_100,S2017_419,1,100,C9,TRUE,N_3_4
Sample56_25,S2017_420,1,25,D9,TRUE,N_3_4
Sample56_100,S2017_420,1,100,E9,TRUE,N_3_4
POS1_100,POS1,0,100,F9,TRUE,N_3_4
Sample57_25,S2017_421,1,25,G9,TRUE,N_3_4
Sample57_100,S2017_421,1,100,H9,TRUE,N_3_4
Sample58_25,S2017_422,1,25,I9,TRUE,N_3_4
Sample58_100,S2017_422,1,100,J9,TRUE,N_3_4
Sample59_25,S2017_423,1,25,K9,TRUE,N_3_4
Sample59_100,S2017_423,1,100,L9,TRUE,N_3_4
Sample60_25,S2017_424,1,25,M9,TRUE,N_3_4
Sample60_100,S2017_424,1,100,N9,TRUE,N_3_4
Sample61_25,S2017_425,1,25,O9,TRUE,N_3_4
Sample61_100,S2017_425,1,100,P9,TRUE,N_3_4
NEG2_100,NEG1,0,100,A10,TRUE,N_3_4
Sample62_25,S2017_426,1,25,B10,TRUE,N_3_4
Sample62_100,S2017_426,1,100,C10,TRUE,N_3_4
Sample63_25,S2017_427,1,25,D10,TRUE,N_3_4
Sample63_100,S2017_427,1,100,E10,TRUE,N_3_4
Sample64_25,S2017_428,1,25,F10,TRUE,N_3_4
Sample64_100,S2017_428,1,100,G10,TRUE,N_3_4
anti-HIS/HA antibody,CTRL2,0,1,H10,TRUE,N_3_4
Sample65_25,S2017_429,1,25,I10,TRUE,N_3_4
Sample65_100,S2017_429,1,100,J10,TRUE,N_3_4
Sample66_25,S2017_430,1,25,K10,TRUE,N_3_4
Sample66_100,S2017_430,1,100,L10,TRUE,N_3_4
Sample67_25,S2017_431,1,25,M10,TRUE,N_3_4
Sample67_100,S2017_431,1,100,N10,TRUE,N_3_4
Sample68_25,S2017_432,1,25,O10,TRUE,N_3_4
Sample68_100,S2017_432,1,100,P10,TRUE,N_3_4
Sample69_25,S2017_433,1,25,A11,TRUE,N_3_4
Sample69_100,S2017_433,1,100,B11,TRUE,N_3_4
Sample70_25,S2017_434,1,25,C11,TRUE,N_3_4
Sample70_100,S2017_434,1,100,D11,TRUE,N_3_4
Sample71_25,S2017_435,1,25,E11,TRUE,N_3_4
Sample71_100,S2017_435,1,100,F11,TRUE,N_3_4
Sample72_25,S2017_436,1,25,G11,TRUE,N_3_4
Sample72_100,S2017_436,1,100,H11,TRUE,N_3_4
Sample73_25,S2017_437,1,25,I11,TRUE,N_3_4
Sample73_100,S2017_437,1,100,J11,TRUE,N_3_4
Sample74_25,S2017_438,1,25,K11,TRUE,N_3_4
NEG1_25,NEG1,0,25,L11,TRUE,N_3_4
Sample74_100,S2017_438,1,100,M11,TRUE,N_3_4
Sample75_25,S2017_439,1,25,N11,TRUE,N_3_4
Sample75_100,S2017_439,1,100,O11,TRUE,N_3_4
Sample76_25,S2017_440,1,25,P11,TRUE,N_3_4
Sample76_100,S2017_440,1,100,A12,TRUE,N_3_4
Sample77_25,S2017_441,1,25,B12,TRUE,N_3_4
Sample77_100,S2017_441,1,100,C12,TRUE,N_3_4
Sample78_25,S2017_442,1,25,D12,TRUE,N_3_4
Sample78_100,S2017_442,1,100,E12,TRUE,N_3_4
Sample79_25,S2017_443,1,25,F12,TRUE,N_3_4
Sample79_100,S2017_443,1,100,G12,TRUE,N_3_4
Sample80_25,S2017_444,1,25,H12,TRUE,N_3_4
Sample80_100,S2017_444,1,100,I12,TRUE,N_3_4
Sample81_25,S2017_445,1,25,J12,TRUE,N_3_4
Sample81_100,S2017_445,1,100,K12,TRUE,N_3_4
NEG1_100,NEG1,0,100,L12,TRUE,N_3_4
Sample82_25,S2017_446,1,25,M12,TRUE,N_3_4
Sample82_100,S2017_446,1,100,N12,TRUE,N_3_4
Sample83_25,S2017_447,1,25,O12,TRUE,N_3_4
Sample83_100,S2017_447,1,100,P12,TRUE,N_3_4
Secondaries only,NEG3,0,1,A13,TRUE,N_3_4
Sample84_25,S2017_448,1,25,B13,TRUE,N_3_4
Sample84_100,S2017_448,1,100,C13,TRUE,N_3_4
Sample85_25,S2017_449,1,25,D13,TRUE,N_3_4
Sample85_100,S2017_449,1,100,E13,TRUE,N_3_4
Sample86_25,S2017_450,1,25,F13,TRUE,N_3_4
Sample86_100,S2017_450,1,100,G13,TRUE,N_3_4
Sample87_25,S2017_451,1,25,H13,TRUE,N_3_4
Sample87_100,S2017_451,1,100,I13,TRUE,N_3_4
Sample88_25,S2017_452,1,25,J13,TRUE,N_3_4
Sample88_100,S2017_452,1,100,K13,TRUE,N_3_4
Sample89_25,S2017_453,1,25,L13,TRUE,N_3_4
Sample89_100,S2017_453,1,100,M13,TRUE,N_3_4
Sample90_25,S2017_454,1,25,N13,TRUE,N_3_4
Sample90_100,S2017_454,1,100,O13,TRUE,N_3_4
Cells only,NEG2,0,1,P13,TRUE,N_3_4
Sample91_25,S2017_455,1,25,A14,TRUE,N_3_4
Sample91_100,S2017_455,1,100,B14,TRUE,N_3_4
Sample92_25,S2017_456,1,25,C14,TRUE,N_3_4
Sample92_100,S2017_456,1,100,D14,TRUE,N_3_4
rabbit Anti-RBD and Anti-NP serum,CTRL1,0,1,E14,TRUE,N_3_4
Sample93_25,S2017_457,1,25,F14,TRUE,N_3_4
Sample93_100,S2017_457,1,100,G14,TRUE,N_3_4
Sample94_25,S2017_458,1,25,H14,TRUE,N_3_4
Sample94_100,S2017_458,1,100,I14,TRUE,N_3_4
POS1_25,POS1,0,25,J14,TRUE,N_3_4
Sample95_25,S2017_459,1,25,K14,TRUE,N_3_4
Sample95_100,S2017_459,1,100,L14,TRUE,N_3_4
Sample96_25,S2017_460,1,25,M14,TRUE,N_3_4
Sample96_100,S2017_460,1,100,N14,TRUE,N_3_4
Sample97_25,S2017_461,1,25,O14,TRUE,N_3_4
Sample97_100,S2017_461,1,100,P14,TRUE,N_3_4
Sample98_25,S2017_462,1,25,A15,TRUE,N_3_4
NEG1_25,NEG1,0,25,B15,TRUE,N_3_4
Sample98_100,S2017_462,1,100,C15,TRUE,N_3_4
Sample99_25,S2017_463,1,25,D15,TRUE,N_3_4
Sample99_100,S2017_463,1,100,E15,TRUE,N_3_4
Sample100_25,S2017_464,1,25,F15,TRUE,N_3_4
Sample100_100,S2017_464,1,100,G15,TRUE,N_3_4
Sample101_25,S2017_465,1,25,H15,TRUE,N_3_4
Sample101_100,S2017_465,1,100,I15,TRUE,N_3_4
POS1_100,POS1,0,100,J15,TRUE,N_3_4
Sample102_25,S2017_466,1,25,K15,TRUE,N_3_4
Sample102_100,S2017_466,1,100,L15,TRUE,N_3_4
Sample103_25,S2017_467,1,25,M15,TRUE,N_3_4
Sample103_100,S2017_467,1,100,N15,TRUE,N_3_4
NEG2_25,NEG1,0,25,O15,TRUE,N_3_4
Sample104_25,S2017_468,1,25,P15,TRUE,N_3_4
Sample104_100,S2017_468,1,100,A16,TRUE,N_3_4
NEG1_100,NEG1,0,100,B16,TRUE,N_3_4
Sample105_25,S2017_469,1,25,C16,TRUE,N_3_4
Sample105_100,S2017_469,1,100,D16,TRUE,N_3_4
Sample106_25,S2017_470,1,25,E16,TRUE,N_3_4
Sample106_100,S2017_470,1,100,F16,TRUE,N_3_4
Sample107_25,S2017_471,1,25,G16,TRUE,N_3_4
Sample107_100,S2017_471,1,100,H16,TRUE,N_3_4
rabbit Anti-RBD and Anti-NP serum,CTRL1,0,1,I16,TRUE,N_3_4
Sample108_25,S2017_472,1,25,J16,TRUE,N_3_4
Sample108_100,S2017_472,1,100,K16,TRUE,N_3_4
Sample109_25,S2017_473,1,25,L16,TRUE,N_3_4
Sample109_100,S2017_473,1,100,M16,TRUE,N_3_4
Sample110_25,S2017_474,1,25,N16,TRUE,N_3_4
NEG2_100,NEG1,0,100,O16,TRUE,N_3_4
Sample110_100,S2017_474,1,100,P16,TRUE,N_3_4
Sample111_25,S2017_475,1,25,A17,TRUE,N_3_4
Sample111_100,S2017_475,1,100,B17,TRUE,N_3_4
POS2_25,POS2,0,25,C17,TRUE,N_3_4
Sample112_25,S2017_476,1,25,D17,TRUE,N_3_4
Sample112_100,S2017_476,1,100,E17,TRUE,N_3_4
Sample113_25,S2017_477,1,25,F17,TRUE,N_3_4
Sample113_100,S2017_477,1,100,G17,TRUE,N_3_4
Sample114_25,S2017_478,1,25,H17,TRUE,N_3_4
Sample114_100,S2017_478,1,100,I17,TRUE,N_3_4
Sample115_25,S2017_479,1,25,J17,TRUE,N_3_4
Sample115_100,S2017_479,1,100,K17,TRUE,N_3_4
Sample116_25,S2017_480,1,25,L17,TRUE,N_3_4
Sample116_100,S2017_480,1,100,M17,TRUE,N_3_4
Sample117_25,S2017_481,1,25,N17,TRUE,N_3_4
Sample117_100,S2017_481,1,100,O17,TRUE,N_3_4
Sample118_25,S2017_482,1,25,P17,TRUE,N_3_4
anti-HIS/HA antibody,CTRL2,0,1,A18,TRUE,N_3_4
Sample118_100,S2017_482,1,100,B18,TRUE,N_3_4
POS2_100,POS2,0,100,C18,TRUE,N_3_4
Sample119_25,S2017_483,1,25,D18,TRUE,N_3_4
Sample119_100,S2017_483,1,100,E18,TRUE,N_3_4
Sample120_25,S2017_484,1,25,F18,TRUE,N_3_4
Sample120_100,S2017_484,1,100,G18,TRUE,N_3_4
Sample121_25,S2017_485,1,25,H18,TRUE,N_3_4
Sample121_100,S2017_485,1,100,I18,TRUE,N_3_4
Sample122_25,S2017_486,1,25,J18,TRUE,N_3_4
Sample122_100,S2017_486,1,100,K18,TRUE,N_3_4
Sample123_25,S2017_487,1,25,L18,TRUE,N_3_4
Sample123_100,S2017_487,1,100,M18,TRUE,N_3_4
Sample124_25,S2017_488,1,25,N18,TRUE,N_3_4
Sample124_100,S2017_488,1,100,O18,TRUE,N_3_4
Sample125_25,S2017_489,1,25,P18,TRUE,N_3_4
Sample125_100,S2017_489,1,100,A19,TRUE,N_3_4
Sample126_25,S2017_490,1,25,B19,TRUE,N_3_4
Sample126_100,S2017_490,1,100,C19,TRUE,N_3_4
Sample127_25,S2017_491,1,25,D19,TRUE,N_3_4
Sample127_100,S2017_491,1,100,E19,TRUE,N_3_4
Sample128_25,S2017_492,1,25,F19,TRUE,N_3_4
Sample128_100,S2017_492,1,100,G19,TRUE,N_3_4
Sample129_25,S2017_493,1,25,H19,TRUE,N_3_4
Sample129_100,S2017_493,1,100,I19,TRUE,N_3_4
Sample130_25,S2017_494,1,25,J19,TRUE,N_3_4
Sample130_100,S2017_494,1,100,K19,TRUE,N_3_4
Sample131_25,S2017_495,1,25,L19,TRUE,N_3_4
Sample131_100,S2017_495,1,100,M19,TRUE,N_3_4
Sample132_25,S2017_496,1,25,N19,TRUE,N_3_4
Sample132_100,S2017_496,1,100,O19,TRUE,N_3_4
Cells only,NEG2,0,1,P19,TRUE,N_3_4
Sample133_25,S2017_497,1,25,A20,TRUE,N_3_4
Sample133_100,S2017_497,1,100,B20,TRUE,N_3_4
Sample134_25,S2017_498,1,25,C20,TRUE,N_3_4
Sample134_100,S2017_498,1,100,D20,TRUE,N_3_4
Sample135_25,S2017_499,1,25,E20,TRUE,N_3_4
Sample135_100,S2017_499,1,100,F20,TRUE,N_3_4
NEG3_25,NEG1,0,25,G20,TRUE,N_3_4
Sample136_25,S2017_500,1,25,H20,TRUE,N_3_4
Sample136_100,S2017_500,1,100,I20,TRUE,N_3_4
Sample137_25,EMPTY,0,25,J20,TRUE,N_3_4
Sample137_100,EMPTY,0,100,K20,TRUE,N_3_4
Sample138_25,EMPTY,0,25,L20,TRUE,N_3_4
Sample138_100,EMPTY,0,100,M20,TRUE,N_3_4
Sample139_25,EMPTY,0,25,N20,TRUE,N_3_4
Sample139_100,EMPTY,0,100,O20,TRUE,N_3_4
Sample140_25,EMPTY,0,25,P20,TRUE,N_3_4
Sample140_100,EMPTY,0,100,A21,TRUE,N_3_4
Cells only,NEG2,0,1,B21,TRUE,N_3_4
Sample141_25,EMPTY,0,25,C21,TRUE,N_3_4
Sample141_100,EMPTY,0,100,D21,TRUE,N_3_4
Sample142_25,EMPTY,0,25,E21,TRUE,N_3_4
Sample142_100,EMPTY,0,100,F21,TRUE,N_3_4
NEG3_100,NEG1,0,100,G21,TRUE,N_3_4
Sample143_25,EMPTY,0,25,H21,TRUE,N_3_4
Sample143_100,EMPTY,0,100,I21,TRUE,N_3_4
Sample144_25,EMPTY,0,25,J21,TRUE,N_3_4
Sample144_100,EMPTY,0,100,K21,TRUE,N_3_4
Sample145_25,EMPTY,0,25,L21,TRUE,N_3_4
Sample145_100,EMPTY,0,100,M21,TRUE,N_3_4
Sample146_25,EMPTY,0,25,N21,TRUE,N_3_4
Sample146_100,EMPTY,0,100,O21,TRUE,N_3_4
Sample147_25,EMPTY,0,25,P21,TRUE,N_3_4
Sample147_100,EMPTY,0,100,A22,TRUE,N_3_4
Sample148_25,EMPTY,0,25,B22,TRUE,N_3_4
Sample148_100,EMPTY,0,100,C22,TRUE,N_3_4
Sample149_25,EMPTY,0,25,D22,TRUE,N_3_4
Sample149_100,EMPTY,0,100,E22,TRUE,N_3_4
Sample150_25,EMPTY,0,25,F22,TRUE,N_3_4
Sample150_100,EMPTY,0,100,G22,TRUE,N_3_4
Sample151_25,EMPTY,0,25,H22,TRUE,N_3_4
Sample151_100,EMPTY,0,100,I22,TRUE,N_3_4
Sample152_25,EMPTY,0,25,J22,TRUE,N_3_4
Sample152_100,EMPTY,0,100,K22,TRUE,N_3_4
NEG1_25,NEG1,0,25,L22,TRUE,N_3_4
Sample153_25,EMPTY,0,25,M22,TRUE,N_3_4
Sample153_100,EMPTY,0,100,N22,TRUE,N_3_4
Sample154_25,EMPTY,0,25,O22,TRUE,N_3_4
Sample154_100,EMPTY,0,100,P22,TRUE,N_3_4
Sample155_25,EMPTY,0,25,A23,TRUE,N_3_4
Sample155_100,EMPTY,0,100,B23,TRUE,N_3_4
Sample156_25,EMPTY,0,25,C23,TRUE,N_3_4
Sample156_100,EMPTY,0,100,D23,TRUE,N_3_4
POS1_25,POS1,0,25,E23,TRUE,N_3_4
Sample157_25,EMPTY,0,25,F23,TRUE,N_3_4
Sample157_100,EMPTY,0,100,G23,TRUE,N_3_4
Sample158_25,EMPTY,0,25,H23,TRUE,N_3_4
Sample158_100,EMPTY,0,100,I23,TRUE,N_3_4
Sample159_25,EMPTY,0,25,J23,TRUE,N_3_4
Sample159_100,EMPTY,0,100,K23,TRUE,N_3_4
NEG1_100,NEG1,0,100,L23,TRUE,N_3_4
Sample160_25,EMPTY,0,25,M23,TRUE,N_3_4
Sample160_100,EMPTY,0,100,N23,TRUE,N_3_4
Sample161_25,EMPTY,0,25,O23,TRUE,N_3_4
Sample161_100,EMPTY,0,100,P23,TRUE,N_3_4
EMPTY,EMPTY,0,0,A24,TRUE,N_3_4
Secondaries only,NEG3,0,1,B24,TRUE,N_3_4
Sample162_25,EMPTY,0,25,C24,TRUE,N_3_4
Sample162_100,EMPTY,0,100,D24,TRUE,N_3_4
POS1_100,POS1,0,100,E24,TRUE,N_3_4
Sample163_25,EMPTY,0,25,F24,TRUE,N_3_4
Sample163_100,EMPTY,0,100,G24,TRUE,N_3_4
Sample164_25,EMPTY,0,25,H24,TRUE,N_3_4
Sample164_100,EMPTY,0,100,I24,TRUE,N_3_4
anti-HIS/HA antibody,CTRL2,0,1,J24,TRUE,N_3_4
anti-HIS/HA antibody,CTRL2,0,1,K24,TRUE,N_3_4
Cells only,NEG2,0,1,L24,TRUE,N_3_4
Cells only,NEG2,0,1,M24,TRUE,N_3_4
rabbit Anti-RBD and Anti-NP serum,CTRL1,0,1,N24,TRUE,N_3_4
rabbit Anti-RBD and Anti-NP serum,CTRL1,0,1,O24,TRUE,N_3_4
BLANK,EMPTY,0,0,P24,TRUE,N_3_4
EMPTY,EMPTY,0,0,A1,TRUE,M_3_4
Sample1_25,S2020_039,1,25,B1,TRUE,M_3_4
Sample1_100,S2020_039,1,100,C1,TRUE,M_3_4
Sample2_25,S2020_039,2,25,D1,TRUE,M_3_4
Sample2_100,S2020_039,2,100,E1,TRUE,M_3_4
Sample3_25,S2020_040,1,25,F1,TRUE,M_3_4
Sample3_100,S2020_040,1,100,G1,TRUE,M_3_4
Sample4_25,S2020_040,2,25,H1,TRUE,M_3_4
Sample4_100,S2020_040,2,100,I1,TRUE,M_3_4
Secondaries only,NEG3,0,1,J1,TRUE,M_3_4
Sample5_25,S2020_040,3,25,K1,TRUE,M_3_4
Sample5_100,S2020_040,3,100,L1,TRUE,M_3_4
Sample6_25,S2020_040,4,25,M1,TRUE,M_3_4
Sample6_100,S2020_040,4,100,N1,TRUE,M_3_4
NEG3_25,NEG1,0,25,O1,TRUE,M_3_4
EMPTY,EMPTY,0,0,P1,TRUE,M_3_4
POS1_25,POS1,0,25,A2,TRUE,M_3_4
Sample7_25,S2020_040,5,25,B2,TRUE,M_3_4
Sample7_100,S2020_040,5,100,C2,TRUE,M_3_4
Sample8_25,S2020_041,1,25,D2,TRUE,M_3_4
anti-HIS/HA antibody,CTRL2,0,1,E2,TRUE,M_3_4
Sample8_100,S2020_041,1,100,F2,TRUE,M_3_4
Sample9_25,S2020_041,2,25,G2,TRUE,M_3_4
Sample9_100,S2020_041,2,100,H2,TRUE,M_3_4
Sample10_25,S2020_042,1,25,I2,TRUE,M_3_4
Sample10_100,S2020_042,1,100,J2,TRUE,M_3_4
Sample11_25,S2020_043,1,25,K2,TRUE,M_3_4
Sample11_100,S2020_043,1,100,L2,TRUE,M_3_4
Sample12_25,S2020_045,1,25,M2,TRUE,M_3_4
Sample12_100,S2020_045,1,100,N2,TRUE,M_3_4
NEG3_100,NEG1,0,100,O2,TRUE,M_3_4
Sample13_25,S2020_045,3,25,P2,TRUE,M_3_4
POS1_100,POS1,0,100,A3,TRUE,M_3_4
Sample13_100,S2020_045,3,100,B3,TRUE,M_3_4
Sample14_25,S2020_045,2,25,C3,TRUE,M_3_4
Sample14_100,S2020_045,2,100,D3,TRUE,M_3_4
Sample15_25,S2020_046,1,25,E3,TRUE,M_3_4
Sample15_100,S2020_046,1,100,F3,TRUE,M_3_4
Sample16_25,S2020_047,1,25,G3,TRUE,M_3_4
NEG2_25,NEG1,0,25,H3,TRUE,M_3_4
Sample16_100,S2020_047,1,100,I3,TRUE,M_3_4
Sample17_25,S2020_049,1,25,J3,TRUE,M_3_4
Sample17_100,S2020_049,1,100,K3,TRUE,M_3_4
Sample18_25,S2020_050,1,25,L3,TRUE,M_3_4
Sample18_100,S2020_050,1,100,M3,TRUE,M_3_4
Sample19_25,S2020_051,1,25,N3,TRUE,M_3_4
Sample19_100,S2020_051,1,100,O3,TRUE,M_3_4
Sample20_25,S2020_052,1,25,P3,TRUE,M_3_4
Sample20_100,S2020_052,1,100,A4,TRUE,M_3_4
Sample21_25,S2017_385,1,25,B4,TRUE,M_3_4
Sample21_100,S2017_385,1,100,C4,TRUE,M_3_4
Sample22_25,S2017_386,1,25,D4,TRUE,M_3_4
Sample22_100,S2017_386,1,100,E4,TRUE,M_3_4
Sample23_25,S2017_387,1,25,F4,TRUE,M_3_4
Sample23_100,S2017_387,1,100,G4,TRUE,M_3_4
NEG2_100,NEG1,0,100,H4,TRUE,M_3_4
Sample24_25,S2017_388,1,25,I4,TRUE,M_3_4
Sample24_100,S2017_388,1,100,J4,TRUE,M_3_4
Sample25_25,S2017_389,1,25,K4,TRUE,M_3_4
Sample25_100,S2017_389,1,100,L4,TRUE,M_3_4
Sample26_25,S2017_390,1,25,M4,TRUE,M_3_4
Sample26_100,S2017_390,1,100,N4,TRUE,M_3_4
POS2_25,POS2,0,25,O4,TRUE,M_3_4
rabbit Anti-RBD and Anti-NP serum,CTRL1,0,1,P4,TRUE,M_3_4
Sample27_25,S2017_391,1,25,A5,TRUE,M_3_4
NEG1_25,NEG1,0,25,B5,TRUE,M_3_4
Sample27_100,S2017_391,1,100,C5,TRUE,M_3_4
Sample28_25,S2017_392,1,25,D5,TRUE,M_3_4
Sample28_100,S2017_392,1,100,E5,TRUE,M_3_4
Sample29_25,S2017_393,1,25,F5,TRUE,M_3_4
Sample29_100,S2017_393,1,100,G5,TRUE,M_3_4
Sample30_25,S2017_394,1,25,H5,TRUE,M_3_4
Sample30_100,S2017_394,1,100,I5,TRUE,M_3_4
Sample31_25,S2017_395,1,25,J5,TRUE,M_3_4
Sample31_100,S2017_395,1,100,K5,TRUE,M_3_4
Sample32_25,S2017_396,1,25,L5,TRUE,M_3_4
Sample32_100,S2017_396,1,100,M5,TRUE,M_3_4
Sample33_25,S2017_397,1,25,N5,TRUE,M_3_4
POS2_100,POS2,0,100,O5,TRUE,M_3_4
Sample33_100,S2017_397,1,100,P5,TRUE,M_3_4
Sample34_25,S2017_398,1,25,A6,TRUE,M_3_4
NEG1_100,NEG1,0,100,B6,TRUE,M_3_4
Sample34_100,S2017_398,1,100,C6,TRUE,M_3_4
Sample35_25,S2017_399,1,25,D6,TRUE,M_3_4
Sample35_100,S2017_399,1,100,E6,TRUE,M_3_4
Cells only,NEG2,0,1,F6,TRUE,M_3_4
Sample36_25,S2017_400,1,25,G6,TRUE,M_3_4
Sample36_100,S2017_400,1,100,H6,TRUE,M_3_4
Sample37_25,S2017_401,1,25,I6,TRUE,M_3_4
Sample37_100,S2017_401,1,100,J6,TRUE,M_3_4
Sample38_25,S2017_402,1,25,K6,TRUE,M_3_4
Sample38_100,S2017_402,1,100,L6,TRUE,M_3_4
Sample39_25,S2017_403,1,25,M6,TRUE,M_3_4
Sample39_100,S2017_403,1,100,N6,TRUE,M_3_4
Sample40_25,S2017_404,1,25,O6,TRUE,M_3_4
Sample40_100,S2017_404,1,100,P6,TRUE,M_3_4
Cells only,NEG2,0,1,A7,TRUE,M_3_4
Sample41_25,S2017_405,1,25,B7,TRUE,M_3_4
Sample41_100,S2017_405,1,100,C7,TRUE,M_3_4
Sample42_25,S2017_406,1,25,D7,TRUE,M_3_4
Sample42_100,S2017_406,1,100,E7,TRUE,M_3_4
Sample43_25,S2017_407,1,25,F7,TRUE,M_3_4
Sample43_100,S2017_407,1,100,G7,TRUE,M_3_4
Sample44_25,S2017_408,1,25,H7,TRUE,M_3_4
Sample44_100,S2017_408,1,100,I7,TRUE,M_3_4
NEG3_25,NEG1,0,25,J7,TRUE,M_3_4
Sample45_25,S2017_409,1,25,K7,TRUE,M_3_4
Sample45_100,S2017_409,1,100,L7,TRUE,M_3_4
Sample46_25,S2017_410,1,25,M7,TRUE,M_3_4
Sample46_100,S2017_410,1,100,N7,TRUE,M_3_4
Sample47_25,S2017_411,1,25,O7,TRUE,M_3_4
Sample47_100,S2017_411,1,100,P7,TRUE,M_3_4
Sample48_25,S2017_412,1,25,A8,TRUE,M_3_4
Sample48_100,S2017_412,1,100,B8,TRUE,M_3_4
Sample49_25,S2017_413,1,25,C8,TRUE,M_3_4
Sample49_100,S2017_413,1,100,D8,TRUE,M_3_4
Sample50_25,S2017_414,1,25,E8,TRUE,M_3_4
POS1_25,POS1,0,25,F8,TRUE,M_3_4
Sample50_100,S2017_414,1,100,G8,TRUE,M_3_4
Sample51_25,S2017_415,1,25,H8,TRUE,M_3_4
Sample51_100,S2017_415,1,100,I8,TRUE,M_3_4
NEG3_100,NEG1,0,100,J8,TRUE,M_3_4
Sample52_25,S2017_416,1,25,K8,TRUE,M_3_4
Sample52_100,S2017_416,1,100,L8,TRUE,M_3_4
Sample53_25,S2017_417,1,25,M8,TRUE,M_3_4
Sample53_100,S2017_417,1,100,N8,TRUE,M_3_4
Sample54_25,S2017_418,1,25,O8,TRUE,M_3_4
Sample54_100,S2017_418,1,100,P8,TRUE,M_3_4
NEG2_25,NEG1,0,25,A9,TRUE,M_3_4
Sample55_25,S2017_419,1,25,B9,TRUE,M_3_4
Sample55_100,S2017_419,1,100,C9,TRUE,M_3_4
Sample56_25,S2017_420,1,25,D9,TRUE,M_3_4
Sample56_100,S2017_420,1,100,E9,TRUE,M_3_4
POS1_100,POS1,0,100,F9,TRUE,M_3_4
Sample57_25,S2017_421,1,25,G9,TRUE,M_3_4
Sample57_100,S2017_421,1,100,H9,TRUE,M_3_4
Sample58_25,S2017_422,1,25,I9,TRUE,M_3_4
Sample58_100,S2017_422,1,100,J9,TRUE,M_3_4
Sample59_25,S2017_423,1,25,K9,TRUE,M_3_4
Sample59_100,S2017_423,1,100,L9,TRUE,M_3_4
Sample60_25,S2017_424,1,25,M9,TRUE,M_3_4
Sample60_100,S2017_424,1,100,N9,TRUE,M_3_4
Sample61_25,S2017_425,1,25,O9,TRUE,M_3_4
Sample61_100,S2017_425,1,100,P9,TRUE,M_3_4
NEG2_100,NEG1,0,100,A10,TRUE,M_3_4
Sample62_25,S2017_426,1,25,B10,TRUE,M_3_4
Sample62_100,S2017_426,1,100,C10,TRUE,M_3_4
Sample63_25,S2017_427,1,25,D10,TRUE,M_3_4
Sample63_100,S2017_427,1,100,E10,TRUE,M_3_4
Sample64_25,S2017_428,1,25,F10,TRUE,M_3_4
Sample64_100,S2017_428,1,100,G10,TRUE,M_3_4
anti-HIS/HA antibody,CTRL2,0,1,H10,TRUE,M_3_4
Sample65_25,S2017_429,1,25,I10,TRUE,M_3_4
Sample65_100,S2017_429,1,100,J10,TRUE,M_3_4
Sample66_25,S2017_430,1,25,K10,TRUE,M_3_4
Sample66_100,S2017_430,1,100,L10,TRUE,M_3_4
Sample67_25,S2017_431,1,25,M10,TRUE,M_3_4
Sample67_100,S2017_431,1,100,N10,TRUE,M_3_4
Sample68_25,S2017_432,1,25,O10,TRUE,M_3_4
Sample68_100,S2017_432,1,100,P10,TRUE,M_3_4
Sample69_25,S2017_433,1,25,A11,TRUE,M_3_4
Sample69_100,S2017_433,1,100,B11,TRUE,M_3_4
Sample70_25,S2017_434,1,25,C11,TRUE,M_3_4
Sample70_100,S2017_434,1,100,D11,TRUE,M_3_4
Sample71_25,S2017_435,1,25,E11,TRUE,M_3_4
Sample71_100,S2017_435,1,100,F11,TRUE,M_3_4
Sample72_25,S2017_436,1,25,G11,TRUE,M_3_4
Sample72_100,S2017_436,1,100,H11,TRUE,M_3_4
Sample73_25,S2017_437,1,25,I11,TRUE,M_3_4
Sample73_100,S2017_437,1,100,J11,TRUE,M_3_4
